Starting server: 1622164209998393 (2021-05-27 22:10:09 -03)
Received t1: 909624571 (1969-12-31 21:15:09 -03).
Received t1: 734314591 (1969-12-31 21:12:14 -03).
Received t1: 735324591 (1969-12-31 21:12:15 -03).
Received t1: 910644571 (1969-12-31 21:15:10 -03).
Received t1: 736334591 (1969-12-31 21:12:16 -03).
Received t1: 911654571 (1969-12-31 21:15:11 -03).
Received t1: 737364591 (1969-12-31 21:12:17 -03).
Received t1: 912684571 (1969-12-31 21:15:12 -03).
Received t1: 738374591 (1969-12-31 21:12:18 -03).
Received t1: 913704571 (1969-12-31 21:15:13 -03).
Received t1: 914744571 (1969-12-31 21:15:14 -03).
Received t1: 739434591 (1969-12-31 21:12:19 -03).
Received t1: 915754567 (1969-12-31 21:15:15 -03).
Received t1: 740514587 (1969-12-31 21:12:20 -03).
Received t1: 916774719 (1969-12-31 21:15:16 -03).
Received t1: 741524731 (1969-12-31 21:12:21 -03).
Received t1: 917804571 (1969-12-31 21:15:17 -03).
Received t1: 742534603 (1969-12-31 21:12:22 -03).
Received t1: 918814567 (1969-12-31 21:15:18 -03).
Received t1: 743584587 (1969-12-31 21:12:23 -03).
Received t1: 919874571 (1969-12-31 21:15:19 -03).
Received t1: 744594591 (1969-12-31 21:12:24 -03).
Received t1: 921144567 (1969-12-31 21:15:21 -03).
Received t1: 745824587 (1969-12-31 21:12:25 -03).
Received t1: 746904591 (1969-12-31 21:12:26 -03).
Received t1: 922224571 (1969-12-31 21:15:22 -03).
Received t1: 747914587 (1969-12-31 21:12:27 -03).
Received t1: 923244567 (1969-12-31 21:15:23 -03).
Received t1: 748924591 (1969-12-31 21:12:28 -03).
Received t1: 924294571 (1969-12-31 21:15:24 -03).
Received t1: 749954587 (1969-12-31 21:12:29 -03).
Received t1: 925314567 (1969-12-31 21:15:25 -03).
Received t1: 750964587 (1969-12-31 21:12:30 -03).
Received t1: 926354567 (1969-12-31 21:15:26 -03).
Received t1: 751984735 (1969-12-31 21:12:31 -03).
Received t1: 927404715 (1969-12-31 21:15:27 -03).
Received t1: 753024587 (1969-12-31 21:12:33 -03).
Received t1: 928424567 (1969-12-31 21:15:28 -03).
Received t1: 754034591 (1969-12-31 21:12:34 -03).
Received t1: 929444571 (1969-12-31 21:15:29 -03).
Received t1: 755094591 (1969-12-31 21:12:35 -03).
Received t1: 930454571 (1969-12-31 21:15:30 -03).
Received t1: 756104591 (1969-12-31 21:12:36 -03).
Received t1: 931494571 (1969-12-31 21:15:31 -03).
Received t1: 932524571 (1969-12-31 21:15:32 -03).
Received t1: 757214591 (1969-12-31 21:12:37 -03).
Received t1: 933574571 (1969-12-31 21:15:33 -03).
Received t1: 758264591 (1969-12-31 21:12:38 -03).
Received t1: 934584571 (1969-12-31 21:15:34 -03).
Received t1: 759274591 (1969-12-31 21:12:39 -03).
Received t1: 760344591 (1969-12-31 21:12:40 -03).
Received t1: 935664571 (1969-12-31 21:15:35 -03).
Received t1: 936714723 (1969-12-31 21:15:36 -03).
Received t1: 761404735 (1969-12-31 21:12:41 -03).
Received t1: 762494591 (1969-12-31 21:12:42 -03).
Received t1: 937814571 (1969-12-31 21:15:37 -03).
Received t1: 938834571 (1969-12-31 21:15:38 -03).
Received t1: 763524587 (1969-12-31 21:12:43 -03).
Received t1: 764544591 (1969-12-31 21:12:44 -03).
Received t1: 939864571 (1969-12-31 21:15:39 -03).
Received t1: 765554587 (1969-12-31 21:12:45 -03).
Received t1: 940884567 (1969-12-31 21:15:40 -03).
Received t1: 941934567 (1969-12-31 21:15:41 -03).
Received t1: 766624587 (1969-12-31 21:12:46 -03).
Received t1: 767714591 (1969-12-31 21:12:47 -03).
Received t1: 943034571 (1969-12-31 21:15:43 -03).
Received t1: 768874591 (1969-12-31 21:12:48 -03).
Received t1: 944194571 (1969-12-31 21:15:44 -03).
Received t1: 769884598 (1969-12-31 21:12:49 -03).
Received t1: 945204571 (1969-12-31 21:15:45 -03).
Received t1: 770894587 (1969-12-31 21:12:50 -03).
Received t1: 946214567 (1969-12-31 21:15:46 -03).
Received t1: 947244715 (1969-12-31 21:15:47 -03).
Received t1: 771924735 (1969-12-31 21:12:51 -03).
Received t1: 948314571 (1969-12-31 21:15:48 -03).
Received t1: 773004591 (1969-12-31 21:12:53 -03).
Received t1: 949404571 (1969-12-31 21:15:49 -03).
Received t1: 774094591 (1969-12-31 21:12:54 -03).
Received t1: 950414567 (1969-12-31 21:15:50 -03).
Received t1: 775124587 (1969-12-31 21:12:55 -03).
Received t1: 951464567 (1969-12-31 21:15:51 -03).
Received t1: 776154587 (1969-12-31 21:12:56 -03).
Received t1: 777244591 (1969-12-31 21:12:57 -03).
Received t1: 952564571 (1969-12-31 21:15:52 -03).
Received t1: 778254587 (1969-12-31 21:12:58 -03).
Received t1: 953584567 (1969-12-31 21:15:53 -03).
Received t1: 954624567 (1969-12-31 21:15:54 -03).
Received t1: 779304587 (1969-12-31 21:12:59 -03).
Received t1: 955664571 (1969-12-31 21:15:55 -03).
Received t1: 780354587 (1969-12-31 21:13:00 -03).
Received t1: 956734723 (1969-12-31 21:15:56 -03).
Received t1: 781434735 (1969-12-31 21:13:01 -03).
Received t1: 957784571 (1969-12-31 21:15:57 -03).
Received t1: 782464591 (1969-12-31 21:13:02 -03).
Received t1: 958804567 (1969-12-31 21:15:58 -03).
Received t1: 783494587 (1969-12-31 21:13:03 -03).
Received t1: 959864571 (1969-12-31 21:15:59 -03).
Received t1: 784554591 (1969-12-31 21:13:04 -03).
Received t1: 960954571 (1969-12-31 21:16:00 -03).
Received t1: 785644591 (1969-12-31 21:13:05 -03).
Received t1: 961994567 (1969-12-31 21:16:01 -03).
Received t1: 786674587 (1969-12-31 21:13:06 -03).
Received t1: 963004571 (1969-12-31 21:16:03 -03).
Received t1: 787714591 (1969-12-31 21:13:07 -03).
Received t1: 964344571 (1969-12-31 21:16:04 -03).
Received t1: 789024591 (1969-12-31 21:13:09 -03).
Received t1: 965354567 (1969-12-31 21:16:05 -03).
Received t1: 790054587 (1969-12-31 21:13:10 -03).
Received t1: 791094591 (1969-12-31 21:13:11 -03).
Received t1: 966414571 (1969-12-31 21:16:06 -03).
Received t1: 792164735 (1969-12-31 21:13:12 -03).
Received t1: 967484715 (1969-12-31 21:16:07 -03).
Received t1: 793174587 (1969-12-31 21:13:13 -03).
Received t1: 968574567 (1969-12-31 21:16:08 -03).
Received t1: 794244591 (1969-12-31 21:13:14 -03).
Received t1: 969594571 (1969-12-31 21:16:09 -03).
Received t1: 795364591 (1969-12-31 21:13:15 -03).
Received t1: 970684571 (1969-12-31 21:16:10 -03).
Received t1: 796404587 (1969-12-31 21:13:16 -03).
Received t1: 971714567 (1969-12-31 21:16:11 -03).
Received t1: 972804571 (1969-12-31 21:16:12 -03).
Received t1: 797454591 (1969-12-31 21:13:17 -03).
Received t1: 973814567 (1969-12-31 21:16:13 -03).
Received t1: 798504587 (1969-12-31 21:13:18 -03).
Received t1: 974824567 (1969-12-31 21:16:14 -03).
Received t1: 799574587 (1969-12-31 21:13:19 -03).
Received t1: 975854567 (1969-12-31 21:16:15 -03).
Received t1: 800594587 (1969-12-31 21:13:20 -03).
Received t1: 976934780 (1969-12-31 21:16:16 -03).
Received t1: 801624720 (1969-12-31 21:13:21 -03).
Received t1: 978024571 (1969-12-31 21:16:18 -03).
Received t1: 802714591 (1969-12-31 21:13:22 -03).
Received t1: 979094567 (1969-12-31 21:16:19 -03).
Received t1: 803784587 (1969-12-31 21:13:23 -03).
Received t1: 980204571 (1969-12-31 21:16:20 -03).
Received t1: 804894591 (1969-12-31 21:13:24 -03).
Received t1: 805944587 (1969-12-31 21:13:25 -03).
Received t1: 981264567 (1969-12-31 21:16:21 -03).
Received t1: 982354571 (1969-12-31 21:16:22 -03).
Received t1: 807044591 (1969-12-31 21:13:27 -03).
Received t1: 983374571 (1969-12-31 21:16:23 -03).
Received t1: 808064591 (1969-12-31 21:13:28 -03).
Received t1: 809134591 (1969-12-31 21:13:29 -03).
Received t1: 984454571 (1969-12-31 21:16:24 -03).
Received t1: 985494567 (1969-12-31 21:16:25 -03).
Received t1: 810184587 (1969-12-31 21:13:30 -03).
Received t1: 986564567 (1969-12-31 21:16:26 -03).
Received t1: 811254587 (1969-12-31 21:13:31 -03).
Received t1: 812334735 (1969-12-31 21:13:32 -03).
Received t1: 987654715 (1969-12-31 21:16:27 -03).
Received t1: 813504591 (1969-12-31 21:13:33 -03).
Received t1: 988824571 (1969-12-31 21:16:28 -03).
Received t1: 814524591 (1969-12-31 21:13:34 -03).
Received t1: 989844571 (1969-12-31 21:16:29 -03).
Received t1: 815574591 (1969-12-31 21:13:35 -03).
Received t1: 990894571 (1969-12-31 21:16:30 -03).
Received t1: 991974567 (1969-12-31 21:16:31 -03).
Received t1: 816664587 (1969-12-31 21:13:36 -03).
Received t1: 993004571 (1969-12-31 21:16:33 -03).
Received t1: 817694591 (1969-12-31 21:13:37 -03).
Received t1: 818724587 (1969-12-31 21:13:38 -03).
Received t1: 994044567 (1969-12-31 21:16:34 -03).
Received t1: 995114571 (1969-12-31 21:16:35 -03).
Received t1: 819804591 (1969-12-31 21:13:39 -03).
Received t1: 820814591 (1969-12-31 21:13:40 -03).
Received t1: 996124571 (1969-12-31 21:16:36 -03).
Received t1: 997144723 (1969-12-31 21:16:37 -03).
Received t1: 821824735 (1969-12-31 21:13:41 -03).
Received t1: 998184571 (1969-12-31 21:16:38 -03).
Received t1: 822874591 (1969-12-31 21:13:42 -03).
Received t1: 999194567 (1969-12-31 21:16:39 -03).
Received t1: 823904587 (1969-12-31 21:13:43 -03).
Received t1: 1000244571 (1969-12-31 21:16:40 -03).
Received t1: 824944591 (1969-12-31 21:13:44 -03).
Received t1: 1001274567 (1969-12-31 21:16:41 -03).
Received t1: 825964587 (1969-12-31 21:13:45 -03).
Received t1: 1002354567 (1969-12-31 21:16:42 -03).
Received t1: 827044587 (1969-12-31 21:13:47 -03).
Received t1: 828074591 (1969-12-31 21:13:48 -03).
Received t1: 1003394571 (1969-12-31 21:16:43 -03).
Received t1: 829104591 (1969-12-31 21:13:49 -03).
Received t1: 1004474567 (1969-12-31 21:16:44 -03).
Received t1: 830114591 (1969-12-31 21:13:50 -03).
Received t1: 1005484571 (1969-12-31 21:16:45 -03).
Received t1: 831144587 (1969-12-31 21:13:51 -03).
Received t1: 1006494567 (1969-12-31 21:16:46 -03).
Received t1: 1007544697 (1969-12-31 21:16:47 -03).
Received t1: 832234716 (1969-12-31 21:13:52 -03).
Received t1: 1008554571 (1969-12-31 21:16:48 -03).
Received t1: 833254591 (1969-12-31 21:13:53 -03).
Received t1: 1009564571 (1969-12-31 21:16:49 -03).
Received t1: 834294591 (1969-12-31 21:13:54 -03).
Received t1: 1010594571 (1969-12-31 21:16:50 -03).
Received t1: 835304591 (1969-12-31 21:13:55 -03).
Received t1: 836324591 (1969-12-31 21:13:56 -03).
Received t1: 1011644571 (1969-12-31 21:16:51 -03).
Received t1: 1012664571 (1969-12-31 21:16:52 -03).
Received t1: 837354591 (1969-12-31 21:13:57 -03).
Received t1: 1013674571 (1969-12-31 21:16:53 -03).
Received t1: 838374591 (1969-12-31 21:13:58 -03).
Received t1: 839424587 (1969-12-31 21:13:59 -03).
Received t1: 1014744567 (1969-12-31 21:16:54 -03).
Received t1: 1015954571 (1969-12-31 21:16:55 -03).
Received t1: 840634587 (1969-12-31 21:14:00 -03).
Received t1: 841674731 (1969-12-31 21:14:01 -03).
Received t1: 1016994721 (1969-12-31 21:16:56 -03).
Received t1: 1018074571 (1969-12-31 21:16:58 -03).
Received t1: 842754591 (1969-12-31 21:14:02 -03).
Received t1: 843834587 (1969-12-31 21:14:03 -03).
Received t1: 1019154567 (1969-12-31 21:16:59 -03).
Received t1: 1020244571 (1969-12-31 21:17:00 -03).
Received t1: 844934591 (1969-12-31 21:14:04 -03).
Received t1: 1021324571 (1969-12-31 21:17:01 -03).
Received t1: 846014591 (1969-12-31 21:14:06 -03).
Received t1: 1022334571 (1969-12-31 21:17:02 -03).
Received t1: 847024591 (1969-12-31 21:14:07 -03).
Received t1: 848064591 (1969-12-31 21:14:08 -03).
Received t1: 1023384571 (1969-12-31 21:17:03 -03).
Received t1: 849074591 (1969-12-31 21:14:09 -03).
Received t1: 1024454571 (1969-12-31 21:17:04 -03).
Received t1: 850134591 (1969-12-31 21:14:10 -03).
Received t1: 1025464571 (1969-12-31 21:17:05 -03).
Received t1: 851144591 (1969-12-31 21:14:11 -03).
Received t1: 1026474571 (1969-12-31 21:17:06 -03).
Received t1: 1027514717 (1969-12-31 21:17:07 -03).
Received t1: 852204735 (1969-12-31 21:14:12 -03).
Received t1: 1028534571 (1969-12-31 21:17:08 -03).
Received t1: 853234591 (1969-12-31 21:14:13 -03).
Received t1: 1029594571 (1969-12-31 21:17:09 -03).
Received t1: 854364591 (1969-12-31 21:14:14 -03).
Received t1: 1030614571 (1969-12-31 21:17:10 -03).
Received t1: 855374591 (1969-12-31 21:14:15 -03).
Received t1: 1031654571 (1969-12-31 21:17:11 -03).
Received t1: 856434591 (1969-12-31 21:14:16 -03).
Received t1: 1032674567 (1969-12-31 21:17:12 -03).
Received t1: 857444587 (1969-12-31 21:14:17 -03).
Received t1: 1033764571 (1969-12-31 21:17:13 -03).
Received t1: 858454591 (1969-12-31 21:14:18 -03).
Received t1: 859494587 (1969-12-31 21:14:19 -03).
Received t1: 1034814567 (1969-12-31 21:17:14 -03).
Received t1: 1035824567 (1969-12-31 21:17:15 -03).
Received t1: 860514587 (1969-12-31 21:14:20 -03).
Received t1: 1036934721 (1969-12-31 21:17:16 -03).
Received t1: 861624731 (1969-12-31 21:14:21 -03).
Received t1: 1037964571 (1969-12-31 21:17:17 -03).
Received t1: 862654591 (1969-12-31 21:14:22 -03).
Received t1: 1038984571 (1969-12-31 21:17:18 -03).
Received t1: 863674591 (1969-12-31 21:14:23 -03).
Received t1: 864714591 (1969-12-31 21:14:24 -03).
Received t1: 1040034571 (1969-12-31 21:17:20 -03).
Received t1: 865724587 (1969-12-31 21:14:25 -03).
Received t1: 1041054567 (1969-12-31 21:17:21 -03).
Received t1: 866744591 (1969-12-31 21:14:26 -03).
Received t1: 1042094571 (1969-12-31 21:17:22 -03).
Received t1: 867774591 (1969-12-31 21:14:27 -03).
Received t1: 1043104571 (1969-12-31 21:17:23 -03).
Received t1: 868794591 (1969-12-31 21:14:28 -03).
Received t1: 1044124571 (1969-12-31 21:17:24 -03).
Received t1: 869804587 (1969-12-31 21:14:29 -03).
Received t1: 1045164567 (1969-12-31 21:17:25 -03).
Received t1: 870854591 (1969-12-31 21:14:30 -03).
Received t1: 1046174571 (1969-12-31 21:17:26 -03).
Received t1: 871864716 (1969-12-31 21:14:31 -03).
Received t1: 1047184752 (1969-12-31 21:17:27 -03).
Received t1: 1048224571 (1969-12-31 21:17:28 -03).
Received t1: 872914591 (1969-12-31 21:14:32 -03).
Received t1: 1049234571 (1969-12-31 21:17:29 -03).
Received t1: 873924591 (1969-12-31 21:14:33 -03).
Received t1: 1050244567 (1969-12-31 21:17:30 -03).
Received t1: 874974587 (1969-12-31 21:14:34 -03).
Received t1: 1051302122 (1969-12-31 21:17:31 -03).
Received t1: 876014591 (1969-12-31 21:14:36 -03).
Received t1: 1052324567 (1969-12-31 21:17:32 -03).
Received t1: 877044587 (1969-12-31 21:14:37 -03).
Received t1: 1053344571 (1969-12-31 21:17:33 -03).
Received t1: 878054591 (1969-12-31 21:14:38 -03).
Received t1: 879114591 (1969-12-31 21:14:39 -03).
Received t1: 1054424571 (1969-12-31 21:17:34 -03).
Received t1: 880124591 (1969-12-31 21:14:40 -03).
Received t1: 1055444571 (1969-12-31 21:17:35 -03).
Received t1: 881144591 (1969-12-31 21:14:41 -03).
Received t1: 1056504571 (1969-12-31 21:17:36 -03).
Received t1: 882174751 (1969-12-31 21:14:42 -03).
Received t1: 1057514713 (1969-12-31 21:17:37 -03).
Received t1: 883254591 (1969-12-31 21:14:43 -03).
Received t1: 1058574571 (1969-12-31 21:17:38 -03).
Received t1: 884344587 (1969-12-31 21:14:44 -03).
Received t1: 1059664567 (1969-12-31 21:17:39 -03).
Received t1: 885374591 (1969-12-31 21:14:45 -03).
Received t1: 1060694571 (1969-12-31 21:17:40 -03).
Received t1: 886414591 (1969-12-31 21:14:46 -03).
Received t1: 1061724571 (1969-12-31 21:17:41 -03).
Received t1: 1062744567 (1969-12-31 21:17:42 -03).
Received t1: 887424587 (1969-12-31 21:14:47 -03).
Received t1: 1063794571 (1969-12-31 21:17:43 -03).
Received t1: 888484591 (1969-12-31 21:14:48 -03).
Received t1: 1064804571 (1969-12-31 21:17:44 -03).
Received t1: 889494591 (1969-12-31 21:14:49 -03).
Received t1: 1065814567 (1969-12-31 21:17:45 -03).
Received t1: 890554587 (1969-12-31 21:14:50 -03).
Received t1: 1066844721 (1969-12-31 21:17:46 -03).
Received t1: 891564731 (1969-12-31 21:14:51 -03).
Received t1: 1067864571 (1969-12-31 21:17:47 -03).
Received t1: 892614591 (1969-12-31 21:14:52 -03).
Received t1: 1068924571 (1969-12-31 21:17:48 -03).
Received t1: 893644591 (1969-12-31 21:14:53 -03).
Received t1: 1070014571 (1969-12-31 21:17:50 -03).
Received t1: 894734591 (1969-12-31 21:14:54 -03).
Received t1: 895764587 (1969-12-31 21:14:55 -03).
Received t1: 1071074571 (1969-12-31 21:17:51 -03).
Received t1: 896934591 (1969-12-31 21:14:56 -03).
Received t1: 1072254571 (1969-12-31 21:17:52 -03).
Received t1: 897964591 (1969-12-31 21:14:57 -03).
Received t1: 1073364571 (1969-12-31 21:17:53 -03).
Received t1: 899024591 (1969-12-31 21:14:59 -03).
Received t1: 1074414567 (1969-12-31 21:17:54 -03).
Received t1: 900034591 (1969-12-31 21:15:00 -03).
Received t1: 1075434571 (1969-12-31 21:17:55 -03).
Received t1: 901074587 (1969-12-31 21:15:01 -03).
Received t1: 1076484571 (1969-12-31 21:17:56 -03).
Received t1: 902154716 (1969-12-31 21:15:02 -03).
Received t1: 1077494697 (1969-12-31 21:17:57 -03).
Received t1: 903174591 (1969-12-31 21:15:03 -03).
Received t1: 1078514571 (1969-12-31 21:17:58 -03).
Received t1: 1079534567 (1969-12-31 21:17:59 -03).
Received t1: 904224591 (1969-12-31 21:15:04 -03).
Received t1: 1080564571 (1969-12-31 21:18:00 -03).
Received t1: 905334591 (1969-12-31 21:15:05 -03).
Received t1: 1081604571 (1969-12-31 21:18:01 -03).
Received t1: 906344591 (1969-12-31 21:15:06 -03).
Received t1: 1082694567 (1969-12-31 21:18:02 -03).
Received t1: 907384587 (1969-12-31 21:15:07 -03).
Received t1: 908394591 (1969-12-31 21:15:08 -03).
Received t1: 1083704571 (1969-12-31 21:18:03 -03).
Received t1: 909444587 (1969-12-31 21:15:09 -03).
Received t1: 1084764567 (1969-12-31 21:18:04 -03).
Received t1: 1085894567 (1969-12-31 21:18:05 -03).
Received t1: 910584587 (1969-12-31 21:15:10 -03).
Received t1: 1086934748 (1969-12-31 21:18:06 -03).
Received t1: 911654759 (1969-12-31 21:15:11 -03).
Received t1: 1087954567 (1969-12-31 21:18:07 -03).
Received t1: 912844587 (1969-12-31 21:15:12 -03).
Received t1: 1088964571 (1969-12-31 21:18:08 -03).
Received t1: 913854591 (1969-12-31 21:15:13 -03).
Received t1: 1089974571 (1969-12-31 21:18:09 -03).
Received t1: 914914591 (1969-12-31 21:15:14 -03).
Received t1: 1091024567 (1969-12-31 21:18:11 -03).
Received t1: 915994587 (1969-12-31 21:15:15 -03).
Received t1: 1092094571 (1969-12-31 21:18:12 -03).
Received t1: 917054591 (1969-12-31 21:15:17 -03).
Received t1: 1093104567 (1969-12-31 21:18:13 -03).
Received t1: 918154587 (1969-12-31 21:15:18 -03).
Received t1: 1094184571 (1969-12-31 21:18:14 -03).
Received t1: 919214591 (1969-12-31 21:15:19 -03).
Received t1: 1095334567 (1969-12-31 21:18:15 -03).
Received t1: 920294587 (1969-12-31 21:15:20 -03).
Received t1: 1096414567 (1969-12-31 21:18:16 -03).
Received t1: 921314587 (1969-12-31 21:15:21 -03).
Received t1: 1097454697 (1969-12-31 21:18:17 -03).
Received t1: 922354716 (1969-12-31 21:15:22 -03).
Received t1: 1098474567 (1969-12-31 21:18:18 -03).
Received t1: 923444591 (1969-12-31 21:15:23 -03).
Received t1: 1099504571 (1969-12-31 21:18:19 -03).
Received t1: 924534591 (1969-12-31 21:15:24 -03).
Received t1: 1100654571 (1969-12-31 21:18:20 -03).
Received t1: 925604587 (1969-12-31 21:15:25 -03).
Received t1: 1101754571 (1969-12-31 21:18:21 -03).
Received t1: 926671436 (1969-12-31 21:15:26 -03).
Received t1: 1102804571 (1969-12-31 21:18:22 -03).
Received t1: 927754591 (1969-12-31 21:15:27 -03).
Received t1: 1103814571 (1969-12-31 21:18:23 -03).
Received t1: 928764591 (1969-12-31 21:15:28 -03).
Received t1: 1104824571 (1969-12-31 21:18:24 -03).
Received t1: 929784591 (1969-12-31 21:15:29 -03).
Received t1: 1105864571 (1969-12-31 21:18:25 -03).
Received t1: 930844591 (1969-12-31 21:15:30 -03).
Received t1: 1106874745 (1969-12-31 21:18:26 -03).
Received t1: 931854735 (1969-12-31 21:15:31 -03).
Received t1: 1107894571 (1969-12-31 21:18:27 -03).
Received t1: 932904591 (1969-12-31 21:15:32 -03).
Received t1: 1108924571 (1969-12-31 21:18:28 -03).
Received t1: 933914591 (1969-12-31 21:15:33 -03).
Received t1: 1109954571 (1969-12-31 21:18:29 -03).
Received t1: 934924591 (1969-12-31 21:15:34 -03).
Received t1: 1111084571 (1969-12-31 21:18:31 -03).
Received t1: 935964591 (1969-12-31 21:15:35 -03).
Received t1: 1112104567 (1969-12-31 21:18:32 -03).
Received t1: 936974587 (1969-12-31 21:15:36 -03).
Received t1: 1113154567 (1969-12-31 21:18:33 -03).
Received t1: 938014587 (1969-12-31 21:15:38 -03).
Received t1: 1114164571 (1969-12-31 21:18:34 -03).
Received t1: 939034591 (1969-12-31 21:15:39 -03).
Received t1: 1115224571 (1969-12-31 21:18:35 -03).
Received t1: 940084591 (1969-12-31 21:15:40 -03).
Received t1: 1116304571 (1969-12-31 21:18:36 -03).
Received t1: 941094587 (1969-12-31 21:15:41 -03).
Received t1: 1117424697 (1969-12-31 21:18:37 -03).
Received t1: 942124716 (1969-12-31 21:15:42 -03).
Received t1: 1118464567 (1969-12-31 21:18:38 -03).
Received t1: 943154587 (1969-12-31 21:15:43 -03).
Received t1: 1119474567 (1969-12-31 21:18:39 -03).
Received t1: 944164587 (1969-12-31 21:15:44 -03).
Received t1: 945214591 (1969-12-31 21:15:45 -03).
Received t1: 1120534571 (1969-12-31 21:18:40 -03).
Received t1: 946304591 (1969-12-31 21:15:46 -03).
Received t1: 1121624571 (1969-12-31 21:18:41 -03).
Received t1: 947344591 (1969-12-31 21:15:47 -03).
Received t1: 1122694571 (1969-12-31 21:18:42 -03).
Received t1: 1123774571 (1969-12-31 21:18:43 -03).
Received t1: 948464591 (1969-12-31 21:15:48 -03).
Received t1: 1124894571 (1969-12-31 21:18:44 -03).
Received t1: 949584591 (1969-12-31 21:15:49 -03).
Received t1: 950624591 (1969-12-31 21:15:50 -03).
Received t1: 1125934571 (1969-12-31 21:18:45 -03).
Received t1: 951634716 (1969-12-31 21:15:51 -03).
Received t1: 1126954705 (1969-12-31 21:18:46 -03).
Received t1: 952654587 (1969-12-31 21:15:52 -03).
Received t1: 1128004567 (1969-12-31 21:18:48 -03).
Received t1: 953674591 (1969-12-31 21:15:53 -03).
Received t1: 1129014571 (1969-12-31 21:18:49 -03).
Received t1: 954684591 (1969-12-31 21:15:54 -03).
Received t1: 1130024571 (1969-12-31 21:18:50 -03).
Received t1: 955694591 (1969-12-31 21:15:55 -03).
Received t1: 1131064571 (1969-12-31 21:18:51 -03).
Received t1: 956754591 (1969-12-31 21:15:56 -03).
Received t1: 1132094571 (1969-12-31 21:18:52 -03).
Received t1: 957774591 (1969-12-31 21:15:57 -03).
Received t1: 1133134571 (1969-12-31 21:18:53 -03).
Received t1: 958814587 (1969-12-31 21:15:58 -03).
Received t1: 1134154571 (1969-12-31 21:18:54 -03).
Received t1: 959824591 (1969-12-31 21:15:59 -03).
Received t1: 1135162689 (1969-12-31 21:18:55 -03).
Received t1: 1136194571 (1969-12-31 21:18:56 -03).
Received t1: 960894591 (1969-12-31 21:16:00 -03).
Received t1: 1137204737 (1969-12-31 21:18:57 -03).
Received t1: 961924755 (1969-12-31 21:16:01 -03).
Received t1: 1138214567 (1969-12-31 21:18:58 -03).
Received t1: 962954587 (1969-12-31 21:16:02 -03).
Received t1: 1139254571 (1969-12-31 21:18:59 -03).
Received t1: 963964591 (1969-12-31 21:16:03 -03).
Received t1: 1140354571 (1969-12-31 21:19:00 -03).
Received t1: 965044591 (1969-12-31 21:16:05 -03).
Received t1: 1141364571 (1969-12-31 21:19:01 -03).
Received t1: 966054591 (1969-12-31 21:16:06 -03).
Received t1: 967094587 (1969-12-31 21:16:07 -03).
Received t1: 1142404567 (1969-12-31 21:19:02 -03).
Received t1: 1143424571 (1969-12-31 21:19:03 -03).
Received t1: 968114591 (1969-12-31 21:16:08 -03).
Received t1: 1144434571 (1969-12-31 21:19:04 -03).
Received t1: 969174591 (1969-12-31 21:16:09 -03).
Received t1: 1145454567 (1969-12-31 21:19:05 -03).
Received t1: 970184587 (1969-12-31 21:16:10 -03).
Received t1: 1146504571 (1969-12-31 21:19:06 -03).
Received t1: 971194591 (1969-12-31 21:16:11 -03).
Received t1: 1147544697 (1969-12-31 21:19:07 -03).
Received t1: 972234716 (1969-12-31 21:16:12 -03).
Received t1: 1148554571 (1969-12-31 21:19:08 -03).
Received t1: 973244591 (1969-12-31 21:16:13 -03).
Received t1: 1149564571 (1969-12-31 21:19:09 -03).
Received t1: 974294591 (1969-12-31 21:16:14 -03).
Received t1: 1150594571 (1969-12-31 21:19:10 -03).
Received t1: 975304591 (1969-12-31 21:16:15 -03).
Received t1: 1151624571 (1969-12-31 21:19:11 -03).
Received t1: 976314591 (1969-12-31 21:16:16 -03).
Received t1: 977354591 (1969-12-31 21:16:17 -03).
Received t1: 1152664571 (1969-12-31 21:19:12 -03).
Received t1: 978364587 (1969-12-31 21:16:18 -03).
Received t1: 1153684567 (1969-12-31 21:19:13 -03).
Received t1: 979384591 (1969-12-31 21:16:19 -03).
Received t1: 1154734571 (1969-12-31 21:19:14 -03).
Received t1: 1155764567 (1969-12-31 21:19:15 -03).
Received t1: 980454591 (1969-12-31 21:16:20 -03).
Received t1: 981494587 (1969-12-31 21:16:21 -03).
Received t1: 1156804567 (1969-12-31 21:19:16 -03).
Received t1: 982504716 (1969-12-31 21:16:22 -03).
Received t1: 1157814697 (1969-12-31 21:19:17 -03).
Received t1: 983514591 (1969-12-31 21:16:23 -03).
Received t1: 1158834571 (1969-12-31 21:19:18 -03).
Received t1: 1159874571 (1969-12-31 21:19:19 -03).
Received t1: 984564591 (1969-12-31 21:16:24 -03).
Received t1: 985634587 (1969-12-31 21:16:25 -03).
Received t1: 1160954567 (1969-12-31 21:19:20 -03).
Received t1: 986664591 (1969-12-31 21:16:26 -03).
Received t1: 1161984571 (1969-12-31 21:19:21 -03).
Received t1: 1163104567 (1969-12-31 21:19:23 -03).
Received t1: 987794593 (1969-12-31 21:16:27 -03).
Received t1: 988874591 (1969-12-31 21:16:28 -03).
Received t1: 1164194571 (1969-12-31 21:19:24 -03).
Received t1: 989884591 (1969-12-31 21:16:29 -03).
Received t1: 1165204571 (1969-12-31 21:19:25 -03).
Received t1: 990894587 (1969-12-31 21:16:30 -03).
Received t1: 1166254567 (1969-12-31 21:19:26 -03).
Received t1: 991924715 (1969-12-31 21:16:31 -03).
